予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考
"34533","0","1","朝食会場","1","富士","2025/05/18","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34534","0","1","朝食会場","1","富士","2025/05/19","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34535","0","1","朝食会場","1","富士","2025/05/20","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34536","0","1","朝食会場","1","富士","2025/05/21","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34537","0","1","朝食会場","1","富士","2025/05/22","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34538","0","1","朝食会場","1","紬","2025/05/23","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","290","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34539","0","1","朝食会場","1","富士","2025/05/24","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34540","0","1","朝食会場","1","富士","2025/05/25","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34541","0","1","朝食会場","1","富士","2025/05/26","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34542","0","1","朝食会場","1","富士","2025/05/27","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34543","0","1","朝食会場","1","紬","2025/05/28","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","290","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34544","0","1","朝食会場","1","富士","2025/05/29","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34545","0","1","朝食会場","1","紬","2025/05/30","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","290","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34546","0","1","朝食会場","1","富士","2025/05/31","06:30","08:30","朝食会場","0","岡田　吉浩","1","決定予約","170","35","朝食","26","テーブル"," ","","名古屋クラウンホテル","",""
"34583","90","1","株式会社ISA 高校生研修","7","富士(１)","2025/05/04","18:00","19:00","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","180","1","夕食","26","テーブル","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","4","富士(１)","2025/05/03","18:00","19:00","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","180","1","夕食","26","テーブル","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","10","楓","2025/05/05","08:00","16:00","株式会社ISA 高校生研修","40","伊藤　良行","5","ｷｬﾝｾﾙ","340","27","研修会","3","スクール形式","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","6","楓","2025/05/04","08:00","21:00","株式会社ISA 高校生研修","40","伊藤　良行","5","ｷｬﾝｾﾙ","340","27","研修会","3","スクール形式","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","3","楓","2025/05/03","12:00","21:00","株式会社ISA 高校生研修","40","伊藤　良行","5","ｷｬﾝｾﾙ","340","27","研修会","3","スクール形式","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","9","紬","2025/05/05","08:00","16:00","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","290","27","研修会","3","スクール形式","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","8","紬","2025/05/04","23:00","23:59","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","290","13","昼食","20","入れ込み","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","5","紬","2025/05/04","08:00","21:00","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","290","27","研修会","3","スクール形式","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","2","紬","2025/05/05","23:00","23:59","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","290","13","昼食","20","入れ込み","2999","TKP","","その他AGT",""
"34583","90","1","株式会社ISA 高校生研修","1","紬","2025/05/03","12:00","21:00","株式会社ISA 高校生研修","90","伊藤　良行","5","ｷｬﾝｾﾙ","290","27","研修会","3","スクール形式","2999","TKP","","その他AGT",""
"34591","30","1","名古屋国税職員労働組合","1","桐","2025/05/11","09:00","18:00","名古屋国税職員労働組合","30","森　慎一","1","決定予約","220","15","会議","5","ロの字"," "," ","名古屋国税職員労働組合","",""
"34592","45","1","学校法人KTC学園","3","鶴(１)","2025/04/26","17:00","19:00","学校法人KTC学園","45","石黒　達也","1","決定予約","270","30","懇親会","72","丸卓"," "," ","学校法人KTC学園","",""
"34592","45","1","学校法人KTC学園","6","楓","2025/04/25","14:00","18:00","学校法人KTC学園","60","石黒　達也","1","決定予約","340","15","会議","3","スクール形式"," "," ","学校法人KTC学園","",""
"34592","45","1","学校法人KTC学園","5","楓","2025/04/26","08:30","13:30","学校法人KTC学園","20","石黒　達也","1","決定予約","340","15","会議","3","スクール形式"," "," ","学校法人KTC学園","",""
"34592","45","1","学校法人KTC学園","2","紬","2025/04/26","08:30","18:00","学校法人KTC学園","120","石黒　達也","1","決定予約","290","15","会議","3","スクール形式"," "," ","学校法人KTC学園","",""
"34592","45","1","学校法人KTC学園","1","紬","2025/04/25","08:30","18:00","学校法人KTC学園","100","石黒　達也","1","決定予約","290","15","会議","3","スクール形式"," "," ","学校法人KTC学園","",""
"34592","45","1","学校法人KTC学園","4","錦","2025/04/26","08:30","13:30","学校法人KTC学園","20","石黒　達也","1","決定予約","250","15","会議","3","スクール形式"," "," ","学校法人KTC学園","",""
"34609","20","1","ナガイホールディングス株式会社","5","橘","2025/05/02","12:00","13:00","ナガイホールディングス株式会社 御食事会場","13","石黒　達也","1","決定予約","350","13","昼食","26","テーブル"," "," ","ナガイホールディングス株式会社","",""
"34609","20","1","ナガイホールディングス株式会社","2","橘","2025/05/01","18:00","19:00","ナガイホールディングス株式会社 御食事会場","13","石黒　達也","1","決定予約","350","1","夕食","26","テーブル"," "," ","ナガイホールディングス株式会社","",""
"34609","20","1","ナガイホールディングス株式会社","1","橘","2025/05/01","12:00","13:00","ナガイホールディングス株式会社 御食事会場","13","石黒　達也","1","決定予約","350","13","昼食","26","テーブル"," "," ","ナガイホールディングス株式会社","",""
"34609","20","1","ナガイホールディングス株式会社","4","桐","2025/05/02","09:00","19:00","ナガイホールディングス株式会社 ｢新卒者・2年目人財育成合宿」","20","石黒　達也","1","決定予約","220","27","研修会","3","スクール形式"," "," ","ナガイホールディングス株式会社","",""
"34609","20","1","ナガイホールディングス株式会社","3","桐","2025/05/01","09:00","22:00","ナガイホールディングス株式会社 「新卒者・2年目人財育成合宿」","20","石黒　達也","1","決定予約","220","27","研修会","3","スクール形式"," "," ","ナガイホールディングス株式会社","",""
"34640","200","1","宮吉硝子","1","富士","2025/05/30","17:00","19:00","宮吉硝子","200","伊藤　良行","5","ｷｬﾝｾﾙ","170","30","懇親会","21","立食","2999","株式会社アトコ","","その他AGT",""
"34640","200","1","宮吉硝子","2","鶴","2025/05/30","13:00","17:00","宮吉硝子","200","伊藤　良行","5","ｷｬﾝｾﾙ","260","15","会議","3","スクール形式","2999","株式会社アトコ","","その他AGT",""
"34643","120","1","南医療生協運営委員合宿研修会","1","紬","2025/05/10","18:00","20:00","南医療生協運営委員合宿研修会","120","伊藤　良行","5","ｷｬﾝｾﾙ","290","30","懇親会","72","丸卓","2999","みなみ旅サロン","","その他AGT",""
"34658","55","1","京都市立春日野小学校","3","富士(１)","2025/05/28","18:30","19:30","京都市立春日野小学校","55","近藤　和記","5","ｷｬﾝｾﾙ","180","1","夕食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
"34658","55","1","京都市立春日野小学校","2","錦","2025/05/29","07:00","10:00","京都市立春日野小学校","55","近藤　和記","5","ｷｬﾝｾﾙ","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"34658","55","1","京都市立春日野小学校","1","錦","2025/05/28","15:00","23:59","京都市立春日野小学校","55","近藤　和記","5","ｷｬﾝｾﾙ","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"34669","55","1","清須井立新川中学校","1","鶴(２)","2025/04/28","18:00","21:00","清須市立新川中学校","55","近藤　和記","1","決定予約","280","55","歓送迎会","72","丸卓","2100"," ","近畿日本ツーリスト（株）名古屋教育旅行支店","近畿日本ツーリスト",""
"34730","25","1","徳島県立鳴門高等学校　硬式野球部","1","松","2025/05/23","18:30","19:30","徳島県立鳴門高等学校　硬式野球部　ご夕食会場","25","近藤　和記","1","決定予約","200","1","夕食","16","和室イステー","2102","東武トップツアーズ　徳島支店","","トップツアー",""
"34730","25","1","徳島県立鳴門高等学校　硬式野球部","2","竹","2025/05/24","18:30","19:30","徳島県立鳴門高等学校　硬式野球部　ご夕食会場","25","近藤　和記","1","決定予約","210","1","夕食","16","和室イステー","2102","東武トップツアーズ　徳島支店","","トップツアー",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","5","富士(１)","2025/04/24","18:00","20:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","180","30","懇親会","21","立食","2104","農協観光中京支店","","農協観光",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","4","鶴(２)","2025/04/24","14:00","18:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式","2104","農協観光中京支店","","農協観光",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","1","鶴(２)","2025/04/23","14:00","18:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式","2104","農協観光中京支店","","農協観光",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","2","紬","2025/04/23","18:00","20:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","290","30","懇親会","21","立食","2104","農協観光中京支店","","農協観光",""
"34736","25","1","自由民主税理士ネットワーク","1","楓","2025/04/14","15:00","18:00","自由民主税理士ネットワーク","25","森　慎一","5","ｷｬﾝｾﾙ","340","15","会議"," ",""," "," ","税理士法人Ｈ＆Ｐ","",""
"34758","30","1","ＪＡあいち尾東","1","楓","2025/04/18","18:15","20:15","ＪＡあいち尾東","30","森　慎一","5","ｷｬﾝｾﾙ","340","30","懇親会","72","丸卓","2104","農協観光中部支店","","農協観光",""
"34767","30","1","株式会社ティー・エー・エス","1","楓","2025/05/29","13:30","17:00","株式会社ティー・エー・エス","30","山村　美香","1","決定予約","340","15","会議","6","コの字"," "," ","株式会社ティー・エー・エス","","宿泊あり"
"34767","30","1","株式会社ティー・エー・エス","2","竹","2025/05/29","17:00","19:00","株式会社ティー・エー・エス","30","山村　美香","1","決定予約","210","30","懇親会","16","和室イステー"," "," ","株式会社ティー・エー・エス","","宿泊あり"
"34770","30","1","連合東海ブロック組織拡大推進者会議","5","楓","2025/05/23","09:00","12:00","連合東海ブロック組織拡大推進者会議","30","近藤　和記","2","仮予約","340","15","会議","3","スクール形式","2999","ハートフル宿予約センター","","その他AGT",""
